"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARG","AIREMISSION","CO2","KG_CO2USD","A","1996",4.77,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","1997",4.91,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","1998",5.01,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","1999",5.13,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2000",5.01,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2001",5.24,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2002",5.31,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2003",4.33,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2004",4.24,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2005",4.47,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2006",4.56,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2007",4.73,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2008",4.78,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2009",4.81,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2010",4.96,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2011",4.99,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2012",4.9,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2013",4.88,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2014",4.85,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2015",4.82,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2016",4.77,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2017",5.02,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2018",4.97,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2019",5.13,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2020",5.04,
"ARG","AIREMISSION","CO2","KG_CO2USD","A","2021",4.99,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1990",0.81,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1991",0.69,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1992",0.78,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1993",1.54,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1994",2.98,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1995",2.53,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1996",3.75,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1997",2.95,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1998",3.05,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","1999",3.52,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2000",3.2,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2001",3.47,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2002",4.67,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2003",4.73,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2004",4.94,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2005",4.72,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2006",5.31,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2007",5.23,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2008",5.08,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2009",5.39,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2010",5.81,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2011",5.27,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2012",4.86,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2013",5.2,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2014",5.4,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2015",5.72,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2016",5.95,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2017",6.08,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2018",6.12,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2019",6.07,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2020",5.21,
"ARM","AIREMISSION","CO2","KG_CO2USD","A","2021",5.09,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1990",1.03,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1991",1.05,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1992",1,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1993",0.87,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1994",0.78,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1995",0.71,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1996",0.86,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1997",0.94,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1998",1.03,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","1999",1.13,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2000",1.19,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2001",1.38,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2002",1.53,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2003",1.54,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2004",1.71,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2005",2.07,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2006",2.74,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2007",3.79,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2008",3.89,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2009",5,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2010",5.47,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2011",4.87,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2012",4.55,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2013",4.73,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2014",4.64,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2015",4.72,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2016",4.49,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2017",4.55,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2018",4.54,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2019",4.28,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2020",4.23,
"AZE","AIREMISSION","CO2","KG_CO2USD","A","2021",4.06,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1990",1.7,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1991",1.96,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1992",1.77,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1993",1.87,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1994",1.82,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1995",1.87,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1996",1.86,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1997",1.88,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1998",1.84,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","1999",1.92,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2000",1.96,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2001",1.95,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2002",1.92,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2003",1.96,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2004",2.11,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2005",1.95,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2006",1.91,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2007",2.02,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2008",1.99,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2009",2.05,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2010",2.05,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2011",2.09,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2012",2.08,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2013",2.07,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2014",2.05,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2015",2.08,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2016",2.19,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2017",2.27,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2018",2.29,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2019",2.16,
"BHR","AIREMISSION","CO2","KG_CO2USD","A","2020",2.08,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1990",13.17,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1991",14.48,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1992",13.98,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1993",13.76,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1994",13.26,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1995",11.39,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1996",11.77,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1997",10.94,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1998",11.36,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","1999",11.47,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2000",11.9,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2001",10.11,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2002",9.82,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2003",9.77,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2004",9.61,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2005",9.53,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2006",9.23,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2007",9.32,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2008",9.02,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2009",8.79,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2010",8.21,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2011",8.12,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2012",7.95,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2013",7.9,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2014",7.96,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2015",7.71,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2016",7.44,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2017",7.34,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2018",7.2,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2019",8.06,
"BGD","AIREMISSION","CO2","KG_CO2USD","A","2020",9.03,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1990",0.89,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1991",0.92,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1992",0.92,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1993",0.98,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1994",1.02,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1995",1.02,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1996",1.04,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1997",1.15,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1998",1.29,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","1999",1.38,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2000",1.52,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2001",1.63,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2002",1.72,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2003",1.82,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2004",1.91,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2005",2.07,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2006",2.19,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2007",2.44,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2008",2.56,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2009",2.71,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2010",2.72,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2011",3.02,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2012",3.01,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2013",3.04,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2014",3.14,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2015",3.25,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2016",3.15,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2017",3.17,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2018",3.09,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2019",3.23,
"BLR","AIREMISSION","CO2","KG_CO2USD","A","2020",3.39,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1990",41.39,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1991",55.36,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1992",54.51,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1993",57.67,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1994",57.14,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1995",58.87,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1996",14.99,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1997",12.41,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1998",12.31,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","1999",11.75,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2000",11.7,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2001",10.12,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2002",9.1,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2003",8.35,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2004",8.16,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2005",7.54,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2006",6.47,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2007",5.88,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2008",6.08,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2009",5.69,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2010",5.32,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2011",5.68,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2012",6.25,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2013",6.32,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2014",6.04,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2015",5.77,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2016",4.83,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2017",5,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2018",4.93,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2019",5.36,
"BEN","AIREMISSION","CO2","KG_CO2USD","A","2020",5.19,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1990",5.41,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1991",5.62,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1992",5.47,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1993",5.41,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1994",5.19,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1995",4.84,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1996",5.21,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1997",5.39,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1998",5.44,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","1999",5.82,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2000",5.88,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2001",6.02,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2002",5.75,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2003",5.55,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2004",5.38,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2005",5.29,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2006",5.06,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2007",4.71,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2008",4.68,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2009",4.57,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2010",4.36,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2011",4.22,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2012",4.16,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2013",4.16,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2014",4.09,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2015",4.18,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2016",4.08,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2017",4.18,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2018",4.31,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2019",4.43,
"BOL","AIREMISSION","CO2","KG_CO2USD","A","2020",4.8,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1991",0.38,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1992",0.43,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1993",0.47,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1994",2.02,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1995",2.28,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1996",3.42,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1997",2.26,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1998",2.06,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","1999",2.31,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2000",1.98,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2001",2.06,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2002",2.05,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2003",2.08,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2004",2.12,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2005",2.11,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2006",2.02,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2007",2.03,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2008",1.95,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2009",1.89,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2010",1.88,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2011",1.66,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2012",1.78,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2013",1.84,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2014",2.08,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2015",2.13,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2016",1.93,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2017",1.96,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2018",2.05,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2019",2.25,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2020",2.21,
"BIH","AIREMISSION","CO2","KG_CO2USD","A","2021",2.11,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1990",4.3,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1991",4.74,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1992",4.04,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1993",4.18,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1994",4.57,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1995",4.73,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1996",5.47,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1997",5.64,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1998",4.71,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","1999",4.93,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2000",4.81,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2001",5.04,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2002",5.13,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2003",5.52,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2004",5.59,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2005",5.42,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2006",6.15,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2007",6.16,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2008",6.25,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2009",5.76,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2010",7.94,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2011",7.15,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2012",8.12,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2013",5.68,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2014",4.66,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2015",4.46,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2016",5.01,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2017",4.71,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2018",4.46,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2019",5.15,
"BWA","AIREMISSION","CO2","KG_CO2USD","A","2020",5.87,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1990",8.96,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1991",8.25,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1992",8.14,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1993",7.81,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1994",7.89,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1995",7.71,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1996",7.38,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1997",7.16,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1998",6.98,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","1999",6.76,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2000",6.74,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2001",6.67,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2002",6.89,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2003",7.09,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2004",7.08,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2005",7.29,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2006",7.49,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2007",7.57,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2008",7.53,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2009",8.08,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2010",7.61,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2011",7.54,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2012",7.09,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2013",6.8,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2014",6.49,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2015",6.59,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2016",6.91,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2017",6.82,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2018",7.09,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2019",7.18,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2020",7.27,
"BRA","AIREMISSION","CO2","KG_CO2USD","A","2021",6.75,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1990",5.6,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1991",5.56,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1992",5.5,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1993",5.12,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1994",4.93,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1995",4.73,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1996",4.65,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1997",4.25,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1998",4.98,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","1999",5.29,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2000",5.15,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2001",5.43,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2002",5.57,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2003",4.77,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2004",5.11,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2005",5.23,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2006",3.65,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2007",3.86,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2008",3.58,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2009",3.42,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2010",3.8,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2011",3.86,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2012",3.92,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2013",3.9,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2014",3.89,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2015",4.34,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2016",3.95,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2017",3.82,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2018",3.59,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2019",4,
"BRN","AIREMISSION","CO2","KG_CO2USD","A","2020",2.93,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1990",1.61,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1991",1.81,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1992",1.75,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1993",1.6,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1994",1.65,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1995",1.66,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1996",1.73,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1997",1.54,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1998",1.67,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","1999",1.75,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2000",1.87,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2001",1.82,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2002",2.05,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2003",1.96,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2004",2.12,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2005",2.25,
"BGR","AIREMISSION","CO2","KG_CO2USD","A","2006",2.35,
